algo,k,silhouette,calinski_harabasz,davies_bouldin,inertia,seconds_mean,seconds_std,repeats,dataset,k_or_q,eps,min_samples,clusters,noise,noise_pct,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,composite
agglo-ward,3.0,0.20963225194449708,193.64700630902558,1.7776362090982645,,0.017630240041762592,0.0020539814018743384,5,full,,,,,,,0.955187431826921,0.9170490264284193,0.683626328408266,0.8519542622212022
agglo-ward,4.0,0.17629375104665057,188.07399070154128,1.7283760058526274,,0.020491559989750385,0.007490401765448798,5,full,,,,,,,0.6339988227352734,0.8726980440112933,0.7393137200455395,0.7486701955973688
agglo-ward,5.0,0.15857008435134315,172.44066075746122,1.7018129977003593,,0.018889820016920567,0.004343532886221882,5,full,,,,,,,0.46324609839074654,0.7482854117301485,0.7693425169358661,0.6602913423522537
agglo-ward,6.0,0.1812528805791044,163.734954759265,1.7267856746352652,,0.016937960032373668,0.003322734970890519,5,full,,,,,,,0.6817758935074343,0.6790039596674367,0.7411115485460151,0.7006304672402953
agglo-ward,7.0,0.17318711785661992,149.467521106884,1.764675329454787,,0.016044239979237318,0.0008525034541622936,5,full,,,,,,,0.604069006864988,0.5654613565919175,0.6982782691863183,0.6226028775477412
agglo-ward,8.0,0.1776283378912911,140.18129003708154,1.7727505360912246,,0.016382120037451386,0.001080785631332983,5,full,,,,,,,0.64685645222664,0.49155998973676684,0.6891494559682154,0.6091886326438741
agglo-ward,9.0,0.18802559043633676,133.69318550736915,1.8671631584189454,,0.0160569800529629,0.001944878361771135,5,full,,,,,,,0.7470252958573241,0.4399265779208534,0.5824184169416673,0.5897900969066149
agglo-ward,10.0,0.17699195188947411,128.1153290269524,1.841456200097669,,0.01730785993859172,0.002317662334831383,5,full,,,,,,,0.6407254046610851,0.39553707103413455,0.6114794715358092,0.5492473157436762
agglo-average,2.0,0.19912513454243855,190.52575991712013,1.8968162230693633,,0.01412021997384727,0.0004561564189825689,5,full,,,,,,,0.8539601320670863,0.8922096300231748,0.5488963907291695,0.7650220509398102
agglo-average,3.0,0.2090372901836501,192.76400427752895,1.780165988603273,,0.0175292800180614,0.00117767923321355,5,full,,,,,,,0.9494554722221776,0.9100219498272698,0.6807664778033289,0.8467479666175922
agglo-average,4.0,0.21260094302557658,157.13799469727576,1.7639385691939085,,0.013771959953010083,0.0003837712288406558,5,full,,,,,,,0.9837882906980616,0.6265042574733778,0.6991111576944257,0.7698012352886217
agglo-average,5.0,0.1757366120156656,119.0051842562239,1.6556429502246348,,0.016876440029591322,0.0022721615336019543,5,full,,,,,,,0.6286312535400943,0.32303702814865615,0.8215365670267962,0.5910682829051822
agglo-average,6.0,0.15511474111422477,96.70299393213688,1.5976572689381177,,0.0187786600086838,0.001237211677918161,5,full,,,,,,,0.4299567524880946,0.14555249901892714,0.8870878869646083,0.4875323794905433
agglo-average,7.0,0.14855987915378524,91.14057315713734,1.6077482605668802,,0.017992419982329012,0.0017417915310243203,5,full,,,,,,,0.36680613265931533,0.10128583203573117,0.8756802807061196,0.4479240818003887
agglo-average,8.0,0.13957424154561246,78.41328974674336,1.4977769643756957,,0.017219020007178187,0.0013906743552563991,5,full,,,,,,,0.2802370198484559,0.0,1.0,0.4267456732828186
agglo-average,9.0,0.16865157296791294,96.50352145954457,1.5401957829480073,,0.01799079990014434,0.004584208514599166,5,full,,,,,,,0.5603728203225804,0.1439650640021005,0.952046617614474,0.5521281673130516
agglo-average,10.0,0.17007144250195802,89.29439278068493,1.5317524857310145,,0.020422600023448468,0.008174116268183835,5,full,,,,,,,0.5740520772912403,0.08659362243471679,0.9615915477579406,0.5407457491612992
agglo-complete,2.0,0.1324613755035501,177.48306200302105,2.154563878529333,,0.014270400023087859,0.0013991681135503223,5,full,,,,,,,0.2117104967841633,0.7884136770595307,0.2575193015682632,0.41921449180398573
agglo-complete,3.0,0.16466767530320167,187.18902283624936,2.0580842372982313,,0.01642894009128213,0.0020290707796394828,5,full,,,,,,,0.5219912940022193,0.8656553229787928,0.36658705225270327,0.5847445564112385
agglo-complete,4.0,0.1399967344331819,137.02988138494976,2.382361460027769,,0.013713739952072502,0.0019296254383552203,5,full,,,,,,,0.28430738591936416,0.46648055706261937,0.0,0.25026264766066114
agglo-complete,5.0,0.1517221116694619,142.59843749295334,2.000755838492417,,0.014255060022696853,0.0016334210916173141,5,full,,,,,,,0.39727160159106845,0.5107960500433274,0.43139533126685725,0.4464876609670843
agglo-complete,6.0,0.16338369100701036,131.82373504955464,2.057643895584768,,0.017212199978530407,0.0029767090486174097,5,full,,,,,,,0.5096211777977488,0.4250491811533165,0.3670848472238202,0.4339184020582952
agglo-complete,7.0,0.15741716424418306,117.21061049457406,2.0944080304067954,,0.016482139937579632,0.0013331675999152873,5,full,,,,,,,0.452138676171997,0.3087555125465321,0.32552393924642364,0.3621393759883176
agglo-complete,8.0,0.13006435585443837,111.71142979819267,2.1258978718736437,,0.018010760052129628,0.0014153350554629697,5,full,,,,,,,0.18861721465301387,0.2649921205965308,0.2899254841280853,0.24784493979254332
agglo-complete,9.0,0.13220797398332387,104.30094957236015,2.004370638948188,,0.015447680046781898,0.002340595011431257,5,full,,,,,,,0.20926918479858353,0.20601829002677968,0.42730889240936165,0.2808654557449083
